"scope","school_type","sed_code","institution_id","legal_name","popular_name","label_name","address","city","zip","county","institution_type","institution_subtype","record_type","district_type","district_name","longitude","latitude","source_layer","source_publication_date","inventory_status"
"Buffalo","charter","140600861196","800000092865","BRICK BUFFALO ACADEMY CHARTER SCHOOL","BRICK BUFFALO ACADEMY CHARTER SCHOOL","BRICK BUFFALO ACADEMY CS","30 RICH ST","BUFFALO","14211","ERIE","PUBLIC SCHOOLS","CHARTER SCHOOL","CHARTER SCHOOLS (IMF)",,"BUFFALO CITY SD","-78.842775848391867","42.901789000662284","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","140600860861","800000057454","BUFFALO ACADEMY OF SCIENCE CHARTER SCHOOL","BUFFALO ACADEMY OF SCIENCE CS","BUFFALO ACADEMY OF SCIENCE","24 AGASSIZ CIRCLE","BUFFALO","14214","ERIE","PUBLIC SCHOOLS","CHARTER SCHOOL","CHARTER SCHOOLS (IMF)",,"BUFFALO CITY SD","-78.8559660315006","42.928518209452776","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","800000090624","800000090624","BUFFALO ACADEMY OF SCIENCE CHARTER SCHOOL - ELEMENTARY SCHOOL","BUFFALO ACADEMY OF SCIENCE CS ES","BUFFALO ACADEMY OF SCIENCE C","89 CLARE ST","BUFFALO","14206","ERIE","PUBLIC SCHOOLS","SATELLITE SITE FOR CHARTER SCHOOLS","OTHER- NON IMF"," ","BUFFALO CITY SD","-78.840608085846497","42.880927865785992","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","140600861185","800000091548","BUFFALO ACADEMY OF SCIENCE CHARTER SCHOOL II","BUFFALO ACADEMY OF SCIENCE CS II","BUFFALO ACADEMY OF SCIENCE C","335 DOAT ST","BUFFALO","14211","ERIE","PUBLIC SCHOOLS","CHARTER SCHOOL","CHARTER SCHOOLS (IMF)"," ","BUFFALO CITY SD","-78.808285308417268","42.909333492918876","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","800000092475","800000092475","BUFFALO ACADEMY OF SCIENCE CHARTER II HIGH SCHOOL","BUFFALO ACAD-SCI CHARTER II HS","BUFFALO ACAD-SCI CHARTER HS","24 AGASSIZ CIRCLE","BUFFALO","14214","ERIE","PUBLIC SCHOOLS","SATELLITE SITE FOR CHARTER SCHOOLS","OTHER- NON IMF",,"BUFFALO CITY SD","-78.8559660315006","42.928518209452776","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","800000091782","800000091782","BUFFALO ACADEMY OF SCIENCE CHARTER MIDDLE SCHOOL","BUFFALO ACAD-SCI CHARTER MS","BUFFALO ACAD-SCI CHARTER MS","100 POPLAR AVE","BUFFALO","14211","ERIE","PUBLIC SCHOOLS","SATELLITE SITE FOR CHARTER SCHOOLS","OTHER- NON IMF"," ","BUFFALO CITY SD","-78.804706116518418","42.909033278774153","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","140600861186","800000092085","BUFFALO COMMONS CHARTER SCHOOL","BUFFALO COMMONS CHARTER SCHOOL","BUFFALO COMMONS CS","833 MICHIGAN AVE-3RD FL","BUFFALO","14203","ERIE","PUBLIC SCHOOLS","CHARTER SCHOOL","CHARTER SCHOOLS (IMF)",,"BUFFALO CITY SD","-78.864203734175177","42.895407255481963","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","140600860851","800000056182","BUFFALO UNITED CHARTER SCHOOL","BUFFALO UNITED CHARTER SCHOOL","BUFFALO UNITED CS","325 MANHATTAN AVE","BUFFALO","14214","ERIE","PUBLIC SCHOOLS","CHARTER SCHOOL","CHARTER SCHOOLS (IMF)"," ","BUFFALO CITY SD","-78.828345038592374","42.941628079384131","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","800000059832","800000059832","CHARTER SCH APPLIED TECHNOLOGIES MS","CHARTER SCH APPLIED TECHN MS","CHARTER SCH APPLIED TECH MS","24 SHOSHONE DR","BUFFALO","14214","ERIE","PUBLIC SCHOOLS","SATELLITE SITE FOR CHARTER SCHOOLS","OTHER- NON IMF",,"BUFFALO CITY SD","-78.836456987887829","42.947975720391803","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","140600861072","800000083428","CHARTER SCHOOL OF INQUIRY","CHARTER SCHOOL OF INQUIRY","CHARTER SCHOOL OF INQUIRY","404 EDISON ST","BUFFALO","14222","ERIE","PUBLIC SCHOOLS","CHARTER SCHOOL","CHARTER SCHOOLS (IMF)"," ","BUFFALO CITY SD","-78.802673894003235","42.934092405991102","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","140600860896","800000059315","ELMWOOD VILLAGE CHARTER SCHOOL DAYS PARK","ELMWOOD VILLAGE CS DAYS PARK","ELMWOOD VILLAGE CS DAYS PARK","40 DAYS PARK","BUFFALO","14201","ERIE","PUBLIC SCHOOLS","CHARTER SCHOOL","CHARTER SCHOOLS (IMF)",,"BUFFALO CITY SD","-78.882020054944547","42.89878085988331","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","140600861105","800000087931","ELMWOOD VILLAGE CHARTER SCHOOL HERTEL","ELMWOOD VILLAGE CS HERTEL","ELMWOOD VILLAGE CS HERTEL","665 HERTEL AVE","BUFFALO","14207","ERIE","PUBLIC SCHOOLS","CHARTER SCHOOL","CHARTER SCHOOLS (IMF)",,"BUFFALO CITY SD","-78.88411261545825","42.945175936765615","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","140600860856","800000056594","ENTERPRISE CHARTER SCHOOL","ENTERPRISE CHARTER SCHOOL","ENTERPRISE CHARTER SCHOOL","275 OAK ST","BUFFALO","14203","ERIE","PUBLIC SCHOOLS","CHARTER SCHOOL","CHARTER SCHOOLS (IMF)"," ","BUFFALO CITY SD","-78.868454607994778","42.890184528460161","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","140600860961","800000065871","HEALTH SCIENCES CHARTER SCHOOL","HEALTH SCIENCES CHARTER SCHOOL","HEALTH SCIENCES CHARTER SCHO","1140 ELLICOTT ST","BUFFALO","14209","ERIE","PUBLIC SCHOOLS","CHARTER SCHOOL","CHARTER SCHOOLS (IMF)"," ","BUFFALO CITY SD","-78.864924212686759","42.909356546752349","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","140600860814","800000052431","KING CENTER CHARTER SCHOOL","KING CENTER CHARTER SCHOOL","KING CENTER CHARTER SCHOOL","156 NEWBURGH AVE","BUFFALO","14211","ERIE","PUBLIC SCHOOLS","CHARTER SCHOOL","CHARTER SCHOOLS (IMF)"," ","BUFFALO CITY SD","-78.809228607463027","42.918885836222451","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","140600861134","800000089577","PERSISTENCE PREPARATORY ACADEMY CHARTER SCHOOL","PERSISTENCE PREP ACADEMY CS","PERSISTENCE PREP ACADEMY CS","378 URBAN ST","BUFFALO","14211","ERIE","PUBLIC SCHOOLS","CHARTER SCHOOL","CHARTER SCHOOLS (IMF)",,"BUFFALO CITY SD","-78.825103874247418","42.909483998561015","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","140600861184","800000091547","PRIMARY HALL PREPARATORY CHARTER SCHOOL","PRIMARY HALL CS","PRIMARY HALL PREPARATORY CS","2408 MAIN ST","BUFFALO","14214","ERIE","PUBLIC SCHOOLS","CHARTER SCHOOL","CHARTER SCHOOLS (IMF)",,"BUFFALO CITY SD","-78.843909032992755","42.935194253941418","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","140600861109","800000087935","REACH ACADEMY CHARTER SCHOOL","REACH ACADEMY CHARTER SCHOOL","REACH ACADEMY CHARTER SCHOOL","115 ASH ST","BUFFALO","14204","ERIE","PUBLIC SCHOOLS","CHARTER SCHOOL","CHARTER SCHOOLS (IMF)"," ","BUFFALO CITY SD","-78.864259121635683","42.891089155389153","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","800000093590","800000093590","REACH ACADEMY CS MS","REACH ACADEMY CS MS","REACH ACADEMY CS MS","266 GENESEE ST","BUFFALO","14204","ERIE","PUBLIC SCHOOLS","SATELLITE SITE FOR CHARTER SCHOOLS","OTHER- NON IMF",,"BUFFALO CITY SD","-78.864726919369602","42.892024425502846","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","140600860817","800000034163","SOUTH BUFFALO CHARTER SCHOOL","SOUTH BUFFALO CHARTER SCHOOL","SOUTH BUFFALO CHARTER SCHOOL","154 S OGDEN ST","BUFFALO","14210","ERIE","PUBLIC SCHOOLS","CHARTER SCHOOL","CHARTER SCHOOLS (IMF)"," ","BUFFALO CITY SD","-78.80339974325409","42.863467993220084","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","800000090491","800000090491","TAPESTRY CHARTER SCHOOL ELEMENTARY SCHOOL","TAPESTRY CHARTER ELEMENTARY","TAPESTRY CHARTER ES","111 GREAT ARROW AVE","BUFFALO","14216","ERIE","PUBLIC SCHOOLS","SATELLITE SITE FOR CHARTER SCHOOLS","OTHER- NON IMF",,"BUFFALO CITY SD","-78.87206845753559","42.94249849213687","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","140600860838","800000052433","TAPESTRY CHARTER SCHOOL","TAPESTRY CHARTER SCHOOL","TAPESTRY CHARTER SCHOOL","65 GREAT ARROW AVE","BUFFALO","14216","ERIE","PUBLIC SCHOOLS","CHARTER SCHOOL","CHARTER SCHOOLS (IMF)"," ","BUFFALO CITY SD","-78.870334955448442","42.942376049705558","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","140600860986","800000067492","WEST BUFFALO CHARTER SCHOOL","WEST BUFFALO CHARTER SCHOOL","WEST BUFFALO CHARTER SCHOOL","113 LAFAYETTE AVE","BUFFALO","14213","ERIE","PUBLIC SCHOOLS","CHARTER SCHOOL","CHARTER SCHOOLS (IMF)"," ","BUFFALO CITY SD","-78.894623464106886","42.919905815516202","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","800000088484","800000088484","WESTERN NY MARITIME CHARTER MS","WESTERN NY MARITIME CHARTER MS","WESTERN NY MARITIME CHARTER ","102 BUFFUM ST","BUFFALO","14210","ERIE","PUBLIC SCHOOLS","SATELLITE SITE FOR CHARTER SCHOOLS","OTHER- NON IMF"," ","BUFFALO CITY SD","-78.803934195137401","42.854552105896474","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","140600860863","800000057456","WESTERN NEW YORK MARITIME CHARTER SCHOOL","WESTERN NY MARITIME CHARTER SCHOOL","WESTERN NY MARITIME CS","2219 S PARK AVE","BUFFALO","14220","ERIE","PUBLIC SCHOOLS","CHARTER SCHOOL","CHARTER SCHOOLS (IMF)",,"BUFFALO CITY SD","-78.824172342329661","42.838297455901767","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","140600860874","800000057945","WESTMINSTER COMMUNITY CHARTER SCHOOL","WESTMINSTER COMMUNITY CS","WESTMINSTER COMMUNITY CS","24 WESTMINSTER AVE","BUFFALO","14215","ERIE","PUBLIC SCHOOLS","CHARTER SCHOOL","CHARTER SCHOOLS (IMF)",,"BUFFALO CITY SD","-78.812613950097713","42.939697119868129","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","800000059271","800000059271","CHARTER SCH APPLIED TECHNOLOGIES HS","CHARTER SCH APPLIED TECH HS","CHARTER SCH APPLIED TECH HS","2245 KENMORE AVE","BUFFALO","14223","ERIE","PUBLIC SCHOOLS","SATELLITE SITE FOR CHARTER SCHOOLS","OTHER- NON IMF",,"KENMORE-TONAWANDA UFSD","-78.896681254568378","42.965488966092586","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","charter","142601860031","800000051942","CHARTER SCHOOL FOR APPLIED TECHNOLOGIES","CHARTER SCHOOL-APPLIED TECHNOLOGIES","CHARTER SCHOOL-APPLIED TECH","2303 KENMORE AVE","BUFFALO","14207","ERIE","PUBLIC SCHOOLS","CHARTER SCHOOL","CHARTER SCHOOLS (IMF)",,"KENMORE-TONAWANDA UFSD","-78.89850009156477","42.967300997673775","4","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010133","800000073117","ACADEMY SCHOOL","ACADEMY SCHOOL","ACADEMY SCHOOL","756 ST LAWRENCE AVE","BUFFALO","14216","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)",,"BUFFALO CITY SD","-78.841597129084164","42.956349578391539","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010122","800000052885","BENNETT PARK MONTESSORI SCHOOL","BENNETT PARK MONTESSORI SCHOOL","BENNETT PARK MONTESSORI SCH","342 CLINTON ST","BUFFALO","14204","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.862380802177057","42.882784090552597","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010033","800000052951","BILINGUAL CENTER","BILINGUAL CENTER","BILINGUAL CENTER","157 ELK ST","BUFFALO","14210","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.848430913988778","42.868755232264519","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010313","800000090408","BUFFALO SCHOOL OF CULINARY ARTS AND HOSPITALITY MANAGEMENT","BUFFALO - CULINARY ART HOSPITAL","BUFFALO - CULINARY ART ","75 W HURON ST","BUFFALO","14201","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.876286838625518","42.88957020825535","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010097","800000052923","BUFFALO ACADEMY FOR THE VISUAL & PERFORMING ARTS","BUFFALO ACADEMY-VIS & PERF ARTS","BUFFALO ACAD-VIS & PERF ARTS","450 MASTEN AVE","BUFFALO","14209","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.859956327708517","42.914578099920782","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010006","800000052972","BUFFALO ELEMENTARY SCHOOL OF TECHNOLOGY","BUFFALO ES OF TECHNOLOGY","BUFFALO ES-TECHNOLOGY","414 S DIVISION ST","BUFFALO","14204","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)",,"BUFFALO CITY SD","-78.860903279067699","42.88057957602949","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010312","800000090364","BUILD COMMUNITY SCHOOL","BUILD COMMUNITY SCHOOL","BUILD COMMUNITY SCHOOL","340 FOUGERON ST","BUFFALO","14211","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)",,"BUFFALO CITY SD","-78.826441251018991","42.908659693366609","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010101","800000052907","BURGARD HIGH SCHOOL","BURGARD HIGH SCHOOL","BURGARD HIGH SCHOOL","400 KENSINGTON AVE","BUFFALO","14214","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.836234964666502","42.929456359380495","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010102","800000052908","CITY HONORS SCHOOL","CITY HONORS SCHOOL","CITY HONORS SCHOOL","186 E NORTH ST","BUFFALO","14204","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.8612648895066","42.903023395953092","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010001","800000052969","DISCOVERY SCHOOL","DISCOVERY SCHOOL","DISCOVERY SCHOOL","911 ABBOTT RD","BUFFALO","14220","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.809213075022356","42.839832523380458","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010018","800000052961","DR ANTONIA PANTOJA COMMUNITY SCHOOL OF ACADEMIC EXCELLENCE AT #18","DR A PANTOJA COMM SCH EXCLLNCE -#18","DR A PANTOJA COMM SCH EXCLLN","750 WEST AVE","BUFFALO","14215","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.896932826682388","42.91116484544888","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010054","800000052945","DR GEORGE BLACKMAN ECC","DR GEORGE BLACKMAN ECC","DR GEORGE BLACKMAN ECC","2358 MAIN ST","BUFFALO","14214","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.845951566706603","42.933636699414812","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010094","800000052921","DR LYDIA T WRIGHT SCH OF EXCELLENCE","DR LYDIA T WRIGHT SCH OF EXCELLENCE","DR LYDIA T WRIGHT SCH OF EXC","106 APPENHEIMER ST","BUFFALO","14214","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.834821635952807","42.924200244240005","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010003","800000052970","DYOUVILLE-PORTER CAMPUS","DYOUVILLE-PORTER CAMPUS","DYOUVILLE-PORTER CAMPUS","255 PORTER AVE","BUFFALO","14201","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.89229067532105","42.900689259645112","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010140","800000088053","EAST COMMUNITY SCHOOL","EAST COMMUNITY SCHOOL","EAST COMMUNITY SCHOOL","820 NORTHAMPTON ST","BUFFALO","14211","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.836706194984174","42.90760505031048","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010104","800000052910","EMERSON SCHOOL OF HOSPITALITY","EMERSON SCHOOL OF HOSPITALITY","EMERSON SCHOOL OF HOSPITALITY","70 W CHIPPEWA ST","BUFFALO","14202","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.875946694925076","42.890465702566246","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010130","800000059686","FRANK A SEDITA SCHOOL #30","FRANK A SEDITA SCHOOL #30","FRANK A SEDITA SCH-#30","21 LOWELL PL","BUFFALO","14213","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.886716605328914","42.9095807810913","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010056","800000052936","FREDERICK OLMSTED #156","FREDERICK OLMSTED #156","FREDERICK OLMSTED #156","319 SUFFOLK","BUFFALO","14215","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.809878310951603","42.931542116866858","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010031","800000052949","HARRIET ROSS TUBMAN ACADEMY","HARRIET ROSS TUBMAN ACADEMY","HARRIET ROSS TUBMAN ACADEMY","212 STANTON ST","BUFFALO","14212","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.84649023924004","42.889126343413643","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010197","800000058320","HARVEY AUSTIN SCHOOL #97","HARVEY AUSTIN SCHOOL #97","HARVEY AUSTIN SCHOOL #97","1405 SYCAMORE ST","BUFFALO","14211","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.819915144703515","42.903285137499815","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010076","800000052926","HERMAN BADILLO BILINGUAL ACADEMY","HERMAN BADILLO BILINGUAL ACADEMY","HERMAN BADILLO BILINGUAL","315 CAROLINA ST","BUFFALO","14201","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.878415614809697","42.893984369806823","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010080","800000052929","HIGHGATE HEIGHTS","HIGHGATE HEIGHTS","HIGHGATE HEIGHTS","600 HIGHGATE AVE","BUFFALO","14215","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.806103932750588","42.948494262419139","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010105","800000052911","HUTCHINSON CENTRAL TECHNICAL HIGH SCHOOL","HUTCHINSON CENTRAL TECH HIGH SCHOOL","HUTCHINSON CENTRAL TECH HS","256 S ELMWOOD AVE","BUFFALO","14201","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.878895983157904","42.891762154066804","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010308","800000060406","INTERNATIONAL PREPARATORY SCHOOL (THE)","INTER PREP SCHOOL (THE)","INTER PREP SCHOOL (THE)","110 14TH ST","BUFFALO","14213","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.88472503520002","42.903782366307382","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010045","800000052956","INTERNATIONAL SCHOOL","INTERNATIONAL SCHOOL","INTERNATIONAL SCHOOL","141 HOYT ST","BUFFALO","14213","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.886485683666379","42.91949123563829","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010141","800000088054","LAFAYETTE INTERNATIONAL SCHOOL","LAFAYETTE INTERNATIONAL SCHOOL","LAFAYETTE INTERNATIONAL SCHO","370 LAFAYETTE AVE","BUFFALO","14213","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.884717278376513","42.920623854376409","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010128","800000052894","LEONARDO DA VINCI HIGH SCHOOL","LEONARDO DA VINCI HIGH SCHOOL","LEONARDO DA VINCI HIGH SCHOOL","167 E UTICA ST","BUFFALO","14208","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)",,"BUFFALO CITY SD","-78.858368815754162","42.910839464928706","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010311","800000089608","LEWIS J BENNETT HIGH SCHOOL OF INNOVATIVE TECHNOLGY","LEWIS J BENNETT HS OF INNOVATIVE TEC","LEWIS J BENNETT HS OF INNOVA","2885 MAIN ST","BUFFALO","14214","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.832660883996851","42.944885048752198","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010072","800000052935","LORRAINE ELEMENTARY SCHOOL","LORRAINE ELEMENTARY SCHOOL","LORRAINE ELEMENTARY SCHOOL","71 LORRAINE AVE","BUFFALO","14220","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.814630134036179","42.846649660431694","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010043","800000052954","LOVEJOY DISCOVERY SCHOOL #43","LOVEJOY DISCOVERY SCHOOL #43","LOVEJOY DISCOVERY SCHOOL #43","161 BENZINGER ST","BUFFALO","14206","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.805810793785369","42.889234884565383","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010314","800000090365","MARTIN LUTHER KING JR #48","MARTIN LUTHER KING JR #48","MARTIN LUTHER KING JR #48","487 HIGH ST","BUFFALO","14211","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.851607303108068","42.899965253903488","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010037","800000052958","MARVA J DANIEL FUTURES PREPARATORY SCHOOL","MARVA J DANIEL FUTURES PREP SCHOOL","MARVA J DANIEL FUTURES PREP","295 CARLTON ST","BUFFALO","14204","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.858180293420716","42.897915510523639","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010132","800000059688","MATH SCIENCE TECHNOLOGY PREPARATORY SCHOOL AT 197","MATH SCIENCE TECH PREP SCHOOL-197","MATH SCIENCE TECH PREP SCHOO","646 E DELEVAN AVE","BUFFALO","14215","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)",,"BUFFALO CITY SD","-78.832401774239116","42.922360774861666","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
"Buffalo","public","140600010098","800000052924","MCKINLEY VOCATIONAL HIGH SCHOOL","MCKINLEY VOC HIGH SCHOOL","MCKINLEY VOC HIGH SCHOOL","1500 ELMWOOD AVE","BUFFALO","14207","ERIE","PUBLIC SCHOOLS","PUBLIC SCHOOL CITY","PUBLIC SCHOOL (IMF)"," ","BUFFALO CITY SD","-78.879312839050442","42.938265764728193","2","2026-07-17","NYSED-derived inventory; facility and operating status verification pending"
